id,img,label,text,img_exists,Cleaned_Text
16784,img/16784.png,0,"o yeah we got the nintendo switch! hey goat, yes human? close your eyes goat, ok human",True,"o yeah we got the nintendo switch! hey goat, yes human? close your eyes goat, ok human"
80169,img/80169.png,1,(muslim noises),True,(muslim noises)
54936,img/54936.png,0,summers here lets swim,True,summers here lets swim
15743,img/15743.png,0,when you introduce someone to a new meme you like that?,True,when you introduce someone to a new meme you like that?
85362,img/85362.png,0,man getting arrested by the la pd,True,man getting arrested by the la pd
25968,img/25968.png,0,what! no i am not asian,True,what! no i am not asian
41568,img/41568.png,1,when she hits you with the super sloppy 2 handed mctwist while making eye contact and calling you daddy and you just go full autistic,True,when she hits you with the super sloppy 2 handed mctwist while making eye contact and calling you daddy and you just go full autistic
60128,img/60128.png,1,don't know how to deal with black people but i guess i'll take a shot at it,True,don't know how to deal with black people but i guess i'll take a shot at it
4325,img/04325.png,0,its a 3-day weekend pace yourself,True,its a 3-day weekend pace yourself
7258,img/07258.png,0,"some crazy rez girls be like: ""if you ever leave me, i'll punch myself in the face and tell cops you did it""",True,"some crazy rez girls be like: ""if you ever leave me, i'll punch myself in the face and tell cops you did it"""
6357,img/06357.png,0,it's time to stop this,True,it's time to stop this
68947,img/68947.png,0,fuck the enemy so hard their eyebrows bleed,True,fuck the enemy so hard their eyebrows bleed
25639,img/25639.png,1,why isn't my drain working? probably cause the pipe's black,True,why isn't my drain working? probably cause the pipe's black
52738,img/52738.png,0,all part of satan's plan. the anti christ will come from this,True,all part of satan's plan. the anti christ will come from this
9716,img/09716.png,0,weeeee! im back home,True,weeeee! im back home
8632,img/08632.png,1,"""why do you have to punch a hole in the wall when you get upset?"" white guys: it defines who i am",True,"""why do you have to punch a hole in the wall when you get upset?"" white guys: it defines who i am"
38427,img/38427.png,1,when you see another black person getting their ass whipped by the cops stop breaking the law,True,when you see another black person getting their ass whipped by the cops stop breaking the law
38156,img/38156.png,0,"we used to have safe neighborhoods now we have ""diversity""",True,"we used to have safe neighborhoods now we have ""diversity"""
62358,img/62358.png,0,when you enter the womens restroom by mistake,True,when you enter the womens restroom by mistake
48317,img/48317.png,0,dressed for sundays best,True,dressed for sundays best
76328,img/76328.png,0,broken dishwasher for sale or rent,True,broken dishwasher for sale or rent
84120,img/84120.png,0,when u tryin to be cute but she gotta make everything sexual,True,when u tryin to be cute but she gotta make everything sexual
41032,img/41032.png,0,going on vacation vs going back to work,True,going on vacation vs going back to work
85923,img/85923.png,0,ford owner blew a rod wasnt talking about his engine,True,ford owner blew a rod wasnt talking about his engine
45912,img/45912.png,0,this offends me ban them do you agree?,True,this offends me ban them do you agree?
6483,img/06483.png,1,"one day, long, long ago, there lived a woman who did not whine, nag or bitch. but it was a long time ago, and it was just one day. ~the end~",True,"one day, long, long ago, there lived a woman who did not whine, nag or bitch. but it was a long time ago, and it was just one day. ~the end~"
31074,img/31074.png,0,that job interview was going so well. until i realized i was fucked up on acid in the middle of a cornfield naked and talking to a scarecrow,True,that job interview was going so well. until i realized i was fucked up on acid in the middle of a cornfield naked and talking to a scarecrow
82637,img/82637.png,0,"""where you can get with that bull shit what is "" fuck outta here"" correct",True,"""where you can get with that bull shit what is "" fuck outta here"" correct"
29761,img/29761.png,0,ps4 playstation' vr required food simulator 18 18,True,ps4 playstation' vr required food simulator 18 18
12867,img/12867.png,1,"part of america, ""muslims have always been starting in colonial times"" and they were hijackers and terrorists back then too you f'n jackass",True,"part of america, ""muslims have always been starting in colonial times"" and they were hijackers and terrorists back then too you f'n jackass"
26497,img/26497.png,0,people will do shit like this but lock their door when someone sketchy walk by,True,people will do shit like this but lock their door when someone sketchy walk by
27139,img/27139.png,0,new military drone to fight isis it explodes on penatration,True,new military drone to fight isis it explodes on penatration
64853,img/64853.png,0,the black ranger do you really think they were just talking about his costume? your argument it's completely valid!,True,the black ranger do you really think they were just talking about his costume? your argument it's completely valid!
18597,img/18597.png,0,they stole ma chickin i stole their life,True,they stole ma chickin i stole their life
58604,img/58604.png,1,i got 99 problems and chromosomes are one,True,i got 99 problems and chromosomes are one
16278,img/16278.png,1,"i played baseball with a bunch of orphans yesterday. i won, because none of them knew where home was",True,"i played baseball with a bunch of orphans yesterday. i won, because none of them knew where home was"
40932,img/40932.png,0,"when someone accuses you of being racist, but they don't realize you have a black friend i know someone",True,"when someone accuses you of being racist, but they don't realize you have a black friend i know someone"
92453,img/92453.png,0,when your boss volunteers you for the next suicide bombing,True,when your boss volunteers you for the next suicide bombing
89162,img/89162.png,0,"""it's time for us to impeach this president"" ilhan omar should president trump be impeached?",True,"""it's time for us to impeach this president"" ilhan omar should president trump be impeached?"
82379,img/82379.png,1,there's so much white trash in this picture i barely know where to start!,True,there's so much white trash in this picture i barely know where to start!
31765,img/31765.png,0,honestly i'm probably single because.. i never forwarded those chain messages in 2008,True,honestly i'm probably single because.. i never forwarded those chain messages in 2008
72504,img/72504.png,1,"""they can try removin this flag"" (dog) ""it cant be that hard, half the trailer park has already""",True,"""they can try removin this flag"" (dog) ""it cant be that hard, half the trailer park has already"""
10492,img/10492.png,1,"""judgement day will not come until the muslims fight the jews and kill them",True,"""judgement day will not come until the muslims fight the jews and kill them"
41803,img/41803.png,0,don't blame people for disappointing you blame yourself for trusting them,True,don't blame people for disappointing you blame yourself for trusting them
